[	0,2131	-0,0116	0,0000	]
[	0,2171	-0,0116	0,0000	]
[	0,2211	-0,0115	0,0000	]
[	0,2251	-0,0115	0,0000	]
[	0,2291	-0,0115	0,0000	]
[	0,2331	-0,0115	0,0000	]
[	0,2371	-0,0114	0,0000	]
[	0,2411	-0,0114	0,0000	]
[	0,2451	-0,0114	0,0000	]
[	0,2491	-0,0113	0,0000	]
[	0,2531	-0,0113	0,0000	]
[	0,2571	-0,0113	0,0000	]
[	0,2611	-0,0112	0,0000	]
[	0,2651	-0,0112	0,0000	]
