[	0,2129	-0,0416	0,0000	]
[	0,2169	-0,0416	0,0000	]
[	0,2209	-0,0415	0,0000	]
[	0,2249	-0,0415	0,0000	]
[	0,2289	-0,0415	0,0000	]
[	0,2329	-0,0415	0,0000	]
[	0,2369	-0,0414	0,0000	]
[	0,2409	-0,0414	0,0000	]
[	0,2449	-0,0414	0,0000	]
[	0,2489	-0,0413	0,0000	]
[	0,2529	-0,0413	0,0000	]
[	0,2569	-0,0413	0,0000	]
[	0,2609	-0,0412	0,0000	]
[	0,2649	-0,0412	0,0000	]
[	0,2689	-0,0412	0,0000	]
